date,city,province,temperature,humidity,season,month,temp_norm,temp_anomaly,is_humid
2023-04-06,Brisbane,Queensland,17.6,65.8,Autumn,4,22.761111111111113,-5.16,0
2023-04-07,Brisbane,Queensland,21.7,80.7,Autumn,4,22.761111111111113,-1.06,1
2023-04-08,Brisbane,Queensland,22.0,74.0,Autumn,4,22.761111111111113,-0.76,0
2023-04-09,Brisbane,Queensland,25.4,57.4,Autumn,4,22.761111111111113,2.64,0
2023-04-10,Brisbane,Queensland,24.6,72.3,Autumn,4,22.761111111111113,1.84,0
2023-04-11,Brisbane,Queensland,23.2,76.6,Autumn,4,22.761111111111113,0.44,0
2023-04-12,Brisbane,Queensland,25.7,66.0,Autumn,4,22.761111111111113,2.94,0
2023-04-13,Brisbane,Queensland,22.5,61.5,Autumn,4,22.761111111111113,-0.26,0
2023-04-14,Brisbane,Queensland,21.1,73.5,Autumn,4,22.761111111111113,-1.66,0
2023-04-15,Brisbane,Queensland,19.8,75.9,Autumn,4,22.761111111111113,-2.96,0
2023-04-16,Brisbane,Queensland,23.3,66.1,Autumn,4,22.761111111111113,0.54,0
2023-04-17,Brisbane,Queensland,24.9,67.1,Autumn,4,22.761111111111113,2.14,0
2023-04-18,Brisbane,Queensland,22.1,64.8,Autumn,4,22.761111111111113,-0.66,0
2023-04-19,Brisbane,Queensland,22.3,60.7,Autumn,4,22.761111111111113,-0.46,0
2023-04-20,Brisbane,Queensland,23.5,75.1,Autumn,4,22.761111111111113,0.74,0
2023-04-21,Brisbane,Queensland,22.4,66.9,Autumn,4,22.761111111111113,-0.36,0
2023-04-22,Brisbane,Queensland,21.9,72.6,Autumn,4,22.761111111111113,-0.86,0
2023-04-23,Brisbane,Queensland,22.2,70.7,Autumn,4,22.761111111111113,-0.56,0
2023-04-24,Brisbane,Queensland,20.2,74.7,Autumn,4,22.761111111111113,-2.56,0
2023-04-25,Brisbane,Queensland,22.6,62.0,Autumn,4,22.761111111111113,-0.16,0
2023-04-26,Brisbane,Queensland,25.1,68.5,Autumn,4,22.761111111111113,2.34,0
2023-04-27,Brisbane,Queensland,20.6,75.8,Autumn,4,22.761111111111113,-2.16,0
2023-04-28,Brisbane,Queensland,21.4,75.6,Autumn,4,22.761111111111113,-1.36,0
2023-04-29,Brisbane,Queensland,24.1,68.9,Autumn,4,22.761111111111113,1.34,0
2023-04-30,Brisbane,Queensland,21.0,75.5,Autumn,4,22.761111111111113,-1.76,0
2023-05-01,Brisbane,Queensland,16.9,65.0,Autumn,5,19.323655913978495,-2.42,0
2023-05-02,Brisbane,Queensland,15.4,75.0,Autumn,5,19.323655913978495,-3.92,0
2023-05-03,Brisbane,Queensland,15.4,78.9,Autumn,5,19.323655913978495,-3.92,0
2023-05-04,Brisbane,Queensland,17.9,75.8,Autumn,5,19.323655913978495,-1.42,0
2023-05-05,Brisbane,Queensland,18.0,69.3,Autumn,5,19.323655913978495,-1.32,0
2023-05-06,Brisbane,Queensland,20.6,65.4,Autumn,5,19.323655913978495,1.28,0
2023-05-07,Brisbane,Queensland,19.3,64.2,Autumn,5,19.323655913978495,-0.02,0
2023-05-08,Brisbane,Queensland,22.0,58.4,Autumn,5,19.323655913978495,2.68,0
2023-05-09,Brisbane,Queensland,22.2,66.5,Autumn,5,19.323655913978495,2.88,0
2023-05-10,Brisbane,Queensland,19.6,63.4,Autumn,5,19.323655913978495,0.28,0
2023-05-11,Brisbane,Queensland,20.6,64.9,Autumn,5,19.323655913978495,1.28,0
2023-05-12,Brisbane,Queensland,20.2,77.2,Autumn,5,19.323655913978495,0.88,0
2023-05-13,Brisbane,Queensland,18.4,65.9,Autumn,5,19.323655913978495,-0.92,0
2023-05-14,Brisbane,Queensland,16.1,68.3,Autumn,5,19.323655913978495,-3.22,0
2023-05-15,Brisbane,Queensland,19.3,80.5,Autumn,5,19.323655913978495,-0.02,1
2023-05-16,Brisbane,Queensland,19.3,67.3,Autumn,5,19.323655913978495,-0.02,0
2023-05-17,Brisbane,Queensland,17.5,59.5,Autumn,5,19.323655913978495,-1.82,0
2023-05-18,Brisbane,Queensland,19.1,72.6,Autumn,5,19.323655913978495,-0.22,0
2023-05-19,Brisbane,Queensland,18.5,67.7,Autumn,5,19.323655913978495,-0.82,0
2023-05-20,Brisbane,Queensland,20.8,70.1,Autumn,5,19.323655913978495,1.48,0
2023-05-21,Brisbane,Queensland,20.0,68.4,Autumn,5,19.323655913978495,0.68,0
2023-05-22,Brisbane,Queensland,19.7,68.9,Autumn,5,19.323655913978495,0.38,0
2023-05-23,Brisbane,Queensland,18.7,74.2,Autumn,5,19.323655913978495,-0.62,0
2023-05-24,Brisbane,Queensland,19.9,69.8,Autumn,5,19.323655913978495,0.58,0
2023-05-25,Brisbane,Queensland,16.2,75.1,Autumn,5,19.323655913978495,-3.12,0
2023-05-26,Brisbane,Queensland,17.2,74.0,Autumn,5,19.323655913978495,-2.12,0
2023-05-27,Brisbane,Queensland,19.6,71.0,Autumn,5,19.323655913978495,0.28,0
2023-05-28,Brisbane,Queensland,19.9,68.6,Autumn,5,19.323655913978495,0.58,0
2023-05-29,Brisbane,Queensland,21.9,61.8,Autumn,5,19.323655913978495,2.58,0
2023-05-30,Brisbane,Queensland,25.2,69.8,Autumn,5,19.323655913978495,5.88,0
2023-05-31,Brisbane,Queensland,24.7,68.3,Autumn,5,19.323655913978495,5.38,0
2023-06-01,Brisbane,Queensland,19.1,67.8,Winter,6,17.127777777777776,1.97,0
2023-06-02,Brisbane,Queensland,18.6,67.3,Winter,6,17.127777777777776,1.47,0
2023-06-03,Brisbane,Queensland,19.6,65.9,Winter,6,17.127777777777776,2.47,0
2023-06-04,Brisbane,Queensland,17.6,70.2,Winter,6,17.127777777777776,0.47,0
2023-06-05,Brisbane,Queensland,14.5,64.9,Winter,6,17.127777777777776,-2.63,0
2023-06-06,Brisbane,Queensland,15.2,66.7,Winter,6,17.127777777777776,-1.93,0
2023-06-07,Brisbane,Queensland,15.0,70.6,Winter,6,17.127777777777776,-2.13,0
2023-06-08,Brisbane,Queensland,15.2,71.8,Winter,6,17.127777777777776,-1.93,0
2023-06-09,Brisbane,Queensland,17.5,60.6,Winter,6,17.127777777777776,0.37,0
2023-06-10,Brisbane,Queensland,15.2,60.6,Winter,6,17.127777777777776,-1.93,0
2023-06-11,Brisbane,Queensland,15.5,57.8,Winter,6,17.127777777777776,-1.63,0
2023-06-12,Brisbane,Queensland,17.0,66.0,Winter,6,17.127777777777776,-0.13,0
2023-06-13,Brisbane,Queensland,14.9,59.3,Winter,6,17.127777777777776,-2.23,0
2023-06-14,Brisbane,Queensland,13.3,71.9,Winter,6,17.127777777777776,-3.83,0
2023-06-15,Brisbane,Queensland,14.6,72.9,Winter,6,17.127777777777776,-2.53,0
2023-06-16,Brisbane,Queensland,17.8,63.5,Winter,6,17.127777777777776,0.67,0
2023-06-17,Brisbane,Queensland,17.1,73.4,Winter,6,17.127777777777776,-0.03,0
2023-06-18,Brisbane,Queensland,16.1,71.3,Winter,6,17.127777777777776,-1.03,0
2023-06-19,Brisbane,Queensland,15.4,68.6,Winter,6,17.127777777777776,-1.73,0
2023-06-20,Brisbane,Queensland,15.0,61.3,Winter,6,17.127777777777776,-2.13,0
2023-06-21,Brisbane,Queensland,16.4,73.2,Winter,6,17.127777777777776,-0.73,0
2023-06-22,Brisbane,Queensland,15.2,71.9,Winter,6,17.127777777777776,-1.93,0
2023-06-23,Brisbane,Queensland,17.5,74.7,Winter,6,17.127777777777776,0.37,0
2023-06-24,Brisbane,Queensland,20.2,66.2,Winter,6,17.127777777777776,3.07,0
2023-06-25,Brisbane,Queensland,20.6,61.2,Winter,6,17.127777777777776,3.47,0
2023-06-26,Brisbane,Queensland,19.5,67.8,Winter,6,17.127777777777776,2.37,0
2023-06-27,Brisbane,Queensland,16.8,64.5,Winter,6,17.127777777777776,-0.33,0
2023-06-28,Brisbane,Queensland,17.5,74.4,Winter,6,17.127777777777776,0.37,0
2023-06-29,Brisbane,Queensland,17.1,63.7,Winter,6,17.127777777777776,-0.03,0
2023-06-30,Brisbane,Queensland,14.6,69.2,Winter,6,17.127777777777776,-2.53,0
2023-07-01,Brisbane,Queensland,11.2,54.1,Winter,7,16.093548387096774,-4.89,0
2023-07-02,Brisbane,Queensland,13.2,57.5,Winter,7,16.093548387096774,-2.89,0
2023-07-03,Brisbane,Queensland,14.1,61.8,Winter,7,16.093548387096774,-1.99,0
2023-07-04,Brisbane,Queensland,13.8,59.3,Winter,7,16.093548387096774,-2.29,0
2023-07-05,Brisbane,Queensland,16.2,61.8,Winter,7,16.093548387096774,0.11,0
2023-07-06,Brisbane,Queensland,16.8,68.9,Winter,7,16.093548387096774,0.71,0
2023-07-07,Brisbane,Queensland,18.7,70.7,Winter,7,16.093548387096774,2.61,0
2023-07-08,Brisbane,Queensland,17.5,64.3,Winter,7,16.093548387096774,1.41,0
2023-07-09,Brisbane,Queensland,17.3,72.4,Winter,7,16.093548387096774,1.21,0
2023-07-10,Brisbane,Queensland,19.3,56.1,Winter,7,16.093548387096774,3.21,0
2023-07-11,Brisbane,Queensland,15.9,60.1,Winter,7,16.093548387096774,-0.19,0
2023-07-12,Brisbane,Queensland,14.4,57.3,Winter,7,16.093548387096774,-1.69,0
2023-07-13,Brisbane,Queensland,9.9,66.5,Winter,7,16.093548387096774,-6.19,0
2023-07-14,Brisbane,Queensland,10.7,50.6,Winter,7,16.093548387096774,-5.39,0
2023-07-15,Brisbane,Queensland,13.3,50.0,Winter,7,16.093548387096774,-2.79,0
2023-07-16,Brisbane,Queensland,12.7,69.0,Winter,7,16.093548387096774,-3.39,0
2023-07-17,Brisbane,Queensland,15.2,60.5,Winter,7,16.093548387096774,-0.89,0
2023-07-18,Brisbane,Queensland,14.0,65.0,Winter,7,16.093548387096774,-2.09,0
2023-07-19,Brisbane,Queensland,15.5,67.8,Winter,7,16.093548387096774,-0.59,0
2023-07-20,Brisbane,Queensland,18.2,61.7,Winter,7,16.093548387096774,2.11,0
2023-07-21,Brisbane,Queensland,18.0,55.8,Winter,7,16.093548387096774,1.91,0
2023-07-22,Brisbane,Queensland,18.9,59.9,Winter,7,16.093548387096774,2.81,0
2023-07-23,Brisbane,Queensland,17.8,65.2,Winter,7,16.093548387096774,1.71,0
2023-07-24,Brisbane,Queensland,18.8,76.0,Winter,7,16.093548387096774,2.71,0
2023-07-25,Brisbane,Queensland,16.9,54.5,Winter,7,16.093548387096774,0.81,0
2023-07-26,Brisbane,Queensland,17.0,60.0,Winter,7,16.093548387096774,0.91,0
2023-07-27,Brisbane,Queensland,18.8,71.0,Winter,7,16.093548387096774,2.71,0
2023-07-28,Brisbane,Queensland,16.3,60.7,Winter,7,16.093548387096774,0.21,0
2023-07-29,Brisbane,Queensland,15.6,47.0,Winter,7,16.093548387096774,-0.49,0
2023-07-30,Brisbane,Queensland,16.9,67.7,Winter,7,16.093548387096774,0.81,0
2023-07-31,Brisbane,Queensland,20.5,57.1,Winter,7,16.093548387096774,4.41,0
2023-08-01,Brisbane,Queensland,21.4,60.6,Winter,8,16.89354838709677,4.51,0
2023-08-02,Brisbane,Queensland,16.4,67.6,Winter,8,16.89354838709677,-0.49,0
2023-08-03,Brisbane,Queensland,18.8,51.4,Winter,8,16.89354838709677,1.91,0
2023-08-04,Brisbane,Queensland,17.8,55.4,Winter,8,16.89354838709677,0.91,0
2023-08-05,Brisbane,Queensland,17.6,53.3,Winter,8,16.89354838709677,0.71,0
2023-08-06,Brisbane,Queensland,12.1,53.3,Winter,8,16.89354838709677,-4.79,0
2023-08-07,Brisbane,Queensland,14.1,54.1,Winter,8,16.89354838709677,-2.79,0
2023-08-08,Brisbane,Queensland,12.8,69.1,Winter,8,16.89354838709677,-4.09,0
2023-08-09,Brisbane,Queensland,11.9,51.1,Winter,8,16.89354838709677,-4.99,0
2023-08-10,Brisbane,Queensland,11.4,71.0,Winter,8,16.89354838709677,-5.49,0
2023-08-11,Brisbane,Queensland,14.6,60.3,Winter,8,16.89354838709677,-2.29,0
2023-08-12,Brisbane,Queensland,14.0,53.2,Winter,8,16.89354838709677,-2.89,0
2023-08-13,Brisbane,Queensland,18.6,68.9,Winter,8,16.89354838709677,1.71,0
2023-08-14,Brisbane,Queensland,18.8,68.0,Winter,8,16.89354838709677,1.91,0
2023-08-15,Brisbane,Queensland,17.6,54.7,Winter,8,16.89354838709677,0.71,0
2023-08-16,Brisbane,Queensland,15.5,60.5,Winter,8,16.89354838709677,-1.39,0
2023-08-17,Brisbane,Queensland,15.4,76.9,Winter,8,16.89354838709677,-1.49,0
2023-08-18,Brisbane,Queensland,16.1,62.6,Winter,8,16.89354838709677,-0.79,0
2023-08-19,Brisbane,Queensland,14.6,65.3,Winter,8,16.89354838709677,-2.29,0
2023-08-20,Brisbane,Queensland,16.7,65.1,Winter,8,16.89354838709677,-0.19,0
2023-08-21,Brisbane,Queensland,15.5,60.9,Winter,8,16.89354838709677,-1.39,0
2023-08-22,Brisbane,Queensland,14.8,57.7,Winter,8,16.89354838709677,-2.09,0
2023-08-23,Brisbane,Queensland,19.1,61.9,Winter,8,16.89354838709677,2.21,0
2023-08-24,Brisbane,Queensland,18.0,57.8,Winter,8,16.89354838709677,1.11,0
2023-08-25,Brisbane,Queensland,18.6,64.6,Winter,8,16.89354838709677,1.71,0
2023-08-26,Brisbane,Queensland,19.3,50.5,Winter,8,16.89354838709677,2.41,0
2023-08-27,Brisbane,Queensland,16.2,75.4,Winter,8,16.89354838709677,-0.69,0
2023-08-28,Brisbane,Queensland,12.0,70.9,Winter,8,16.89354838709677,-4.89,0
2023-08-29,Brisbane,Queensland,13.6,67.5,Winter,8,16.89354838709677,-3.29,0
2023-08-30,Brisbane,Queensland,13.7,70.4,Winter,8,16.89354838709677,-3.19,0
2023-08-31,Brisbane,Queensland,15.2,60.3,Winter,8,16.89354838709677,-1.69,0
2023-09-01,Brisbane,Queensland,14.8,61.1,Spring,9,18.795555555555556,-4.0,0
2023-09-02,Brisbane,Queensland,15.0,59.6,Spring,9,18.795555555555556,-3.8,0
2023-09-03,Brisbane,Queensland,17.2,55.5,Spring,9,18.795555555555556,-1.6,0
2023-09-04,Brisbane,Queensland,17.5,52.8,Spring,9,18.795555555555556,-1.3,0
2023-09-05,Brisbane,Queensland,17.1,59.5,Spring,9,18.795555555555556,-1.7,0
2023-09-06,Brisbane,Queensland,14.8,45.9,Spring,9,18.795555555555556,-4.0,0
2023-09-07,Brisbane,Queensland,14.8,63.9,Spring,9,18.795555555555556,-4.0,0
2023-09-08,Brisbane,Queensland,15.3,57.6,Spring,9,18.795555555555556,-3.5,0
2023-09-09,Brisbane,Queensland,17.3,58.9,Spring,9,18.795555555555556,-1.5,0
2023-09-10,Brisbane,Queensland,15.8,61.2,Spring,9,18.795555555555556,-3.0,0
2023-09-11,Brisbane,Queensland,16.2,63.9,Spring,9,18.795555555555556,-2.6,0
2023-09-12,Brisbane,Queensland,16.9,58.5,Spring,9,18.795555555555556,-1.9,0
2023-09-13,Brisbane,Queensland,17.5,62.0,Spring,9,18.795555555555556,-1.3,0
2023-09-14,Brisbane,Queensland,19.0,64.6,Spring,9,18.795555555555556,0.2,0
2023-09-15,Brisbane,Queensland,19.4,53.4,Spring,9,18.795555555555556,0.6,0
2023-09-16,Brisbane,Queensland,19.4,63.7,Spring,9,18.795555555555556,0.6,0
2023-09-17,Brisbane,Queensland,19.9,62.1,Spring,9,18.795555555555556,1.1,0
2023-09-18,Brisbane,Queensland,16.6,57.3,Spring,9,18.795555555555556,-2.2,0
2023-09-19,Brisbane,Queensland,13.8,74.6,Spring,9,18.795555555555556,-5.0,0
2023-09-20,Brisbane,Queensland,16.5,66.2,Spring,9,18.795555555555556,-2.3,0
2023-09-21,Brisbane,Queensland,18.4,50.6,Spring,9,18.795555555555556,-0.4,0
2023-09-22,Brisbane,Queensland,19.5,58.8,Spring,9,18.795555555555556,0.7,0
2023-09-23,Brisbane,Queensland,17.3,55.1,Spring,9,18.795555555555556,-1.5,0
2023-09-24,Brisbane,Queensland,21.1,58.2,Spring,9,18.795555555555556,2.3,0
2023-09-25,Brisbane,Queensland,20.7,65.8,Spring,9,18.795555555555556,1.9,0
2023-09-26,Brisbane,Queensland,21.3,63.0,Spring,9,18.795555555555556,2.5,0
2023-09-27,Brisbane,Queensland,20.8,72.4,Spring,9,18.795555555555556,2.0,0
2023-09-28,Brisbane,Queensland,20.5,56.1,Spring,9,18.795555555555556,1.7,0
2023-09-29,Brisbane,Queensland,19.4,62.0,Spring,9,18.795555555555556,0.6,0
2023-09-30,Brisbane,Queensland,20.5,57.2,Spring,9,18.795555555555556,1.7,0
2023-10-01,Brisbane,Queensland,22.8,61.6,Spring,10,22.94301075268817,-0.14,0
2023-10-02,Brisbane,Queensland,19.5,54.1,Spring,10,22.94301075268817,-3.44,0
2023-10-03,Brisbane,Queensland,24.1,71.0,Spring,10,22.94301075268817,1.16,0
2023-10-04,Brisbane,Queensland,22.4,60.4,Spring,10,22.94301075268817,-0.54,0
2023-10-05,Brisbane,Queensland,23.3,69.6,Spring,10,22.94301075268817,0.36,0
2023-10-06,Brisbane,Queensland,23.4,62.6,Spring,10,22.94301075268817,0.46,0
2023-10-07,Brisbane,Queensland,19.4,61.7,Spring,10,22.94301075268817,-3.54,0
2023-10-08,Brisbane,Queensland,22.9,64.4,Spring,10,22.94301075268817,-0.04,0
2023-10-09,Brisbane,Queensland,22.6,73.7,Spring,10,22.94301075268817,-0.34,0
2023-10-10,Brisbane,Queensland,24.7,52.5,Spring,10,22.94301075268817,1.76,0
2023-10-11,Brisbane,Queensland,23.9,61.0,Spring,10,22.94301075268817,0.96,0
2023-10-12,Brisbane,Queensland,25.1,53.9,Spring,10,22.94301075268817,2.16,0
2023-10-13,Brisbane,Queensland,24.7,53.6,Spring,10,22.94301075268817,1.76,0
2023-10-14,Brisbane,Queensland,23.8,65.8,Spring,10,22.94301075268817,0.86,0
2023-10-15,Brisbane,Queensland,22.6,63.7,Spring,10,22.94301075268817,-0.34,0
2023-10-16,Brisbane,Queensland,24.2,64.0,Spring,10,22.94301075268817,1.26,0
2023-10-17,Brisbane,Queensland,21.3,55.4,Spring,10,22.94301075268817,-1.64,0
2023-10-18,Brisbane,Queensland,20.7,67.7,Spring,10,22.94301075268817,-2.24,0
2023-10-19,Brisbane,Queensland,20.6,58.8,Spring,10,22.94301075268817,-2.34,0
2023-10-20,Brisbane,Queensland,20.8,65.7,Spring,10,22.94301075268817,-2.14,0
2023-10-21,Brisbane,Queensland,20.1,64.8,Spring,10,22.94301075268817,-2.84,0
2023-10-22,Brisbane,Queensland,22.6,70.3,Spring,10,22.94301075268817,-0.34,0
2023-10-23,Brisbane,Queensland,23.0,66.1,Spring,10,22.94301075268817,0.06,0
2023-10-24,Brisbane,Queensland,20.3,66.0,Spring,10,22.94301075268817,-2.64,0
2023-10-25,Brisbane,Queensland,22.4,60.3,Spring,10,22.94301075268817,-0.54,0
2023-10-26,Brisbane,Queensland,23.6,70.4,Spring,10,22.94301075268817,0.66,0
2023-10-27,Brisbane,Queensland,19.6,71.2,Spring,10,22.94301075268817,-3.34,0
2023-10-28,Brisbane,Queensland,20.8,65.4,Spring,10,22.94301075268817,-2.14,0
2023-10-29,Brisbane,Queensland,20.6,68.1,Spring,10,22.94301075268817,-2.34,0
2023-10-30,Brisbane,Queensland,20.8,61.2,Spring,10,22.94301075268817,-2.14,0
2023-10-31,Brisbane,Queensland,22.1,51.3,Spring,10,22.94301075268817,-0.84,0
2023-11-01,Brisbane,Queensland,23.6,55.6,Spring,11,23.137777777777778,0.46,0
2023-11-02,Brisbane,Queensland,20.3,71.7,Spring,11,23.137777777777778,-2.84,0
2023-11-03,Brisbane,Queensland,19.3,71.3,Spring,11,23.137777777777778,-3.84,0
2023-11-04,Brisbane,Queensland,21.1,57.5,Spring,11,23.137777777777778,-2.04,0
2023-11-05,Brisbane,Queensland,19.4,72.2,Spring,11,23.137777777777778,-3.74,0
2023-11-06,Brisbane,Queensland,22.0,68.3,Spring,11,23.137777777777778,-1.14,0
2023-11-07,Brisbane,Queensland,23.8,70.0,Spring,11,23.137777777777778,0.66,0
2023-11-08,Brisbane,Queensland,25.2,66.6,Spring,11,23.137777777777778,2.06,0
2023-11-09,Brisbane,Queensland,23.4,58.9,Spring,11,23.137777777777778,0.26,0
2023-11-10,Brisbane,Queensland,25.8,67.4,Spring,11,23.137777777777778,2.66,0
2023-11-11,Brisbane,Queensland,26.2,65.9,Spring,11,23.137777777777778,3.06,0
2023-11-12,Brisbane,Queensland,26.0,68.5,Spring,11,23.137777777777778,2.86,0
2023-11-13,Brisbane,Queensland,24.3,68.1,Spring,11,23.137777777777778,1.16,0
2023-11-14,Brisbane,Queensland,22.1,54.6,Spring,11,23.137777777777778,-1.04,0
2023-11-15,Brisbane,Queensland,20.3,69.7,Spring,11,23.137777777777778,-2.84,0
2023-11-16,Brisbane,Queensland,21.6,63.0,Spring,11,23.137777777777778,-1.54,0
2023-11-17,Brisbane,Queensland,20.4,71.1,Spring,11,23.137777777777778,-2.74,0
2023-11-18,Brisbane,Queensland,17.4,65.5,Spring,11,23.137777777777778,-5.74,0
2023-11-19,Brisbane,Queensland,20.8,72.2,Spring,11,23.137777777777778,-2.34,0
2023-11-20,Brisbane,Queensland,21.3,66.4,Spring,11,23.137777777777778,-1.84,0
2023-11-21,Brisbane,Queensland,21.3,64.1,Spring,11,23.137777777777778,-1.84,0
2023-11-22,Brisbane,Queensland,21.7,62.9,Spring,11,23.137777777777778,-1.44,0
2023-11-23,Brisbane,Queensland,20.2,58.5,Spring,11,23.137777777777778,-2.94,0
2023-11-24,Brisbane,Queensland,19.6,58.2,Spring,11,23.137777777777778,-3.54,0
2023-11-25,Brisbane,Queensland,22.9,71.6,Spring,11,23.137777777777778,-0.24,0
2023-11-26,Brisbane,Queensland,20.5,55.3,Spring,11,23.137777777777778,-2.64,0
2023-11-27,Brisbane,Queensland,23.0,65.6,Spring,11,23.137777777777778,-0.14,0
2023-11-28,Brisbane,Queensland,25.4,64.3,Spring,11,23.137777777777778,2.26,0
2023-11-29,Brisbane,Queensland,23.3,64.2,Spring,11,23.137777777777778,0.16,0
2023-11-30,Brisbane,Queensland,26.1,62.1,Spring,11,23.137777777777778,2.96,0
2023-12-01,Brisbane,Queensland,31.9,66.6,Summer,12,24.513978494623657,7.39,0
2023-12-02,Brisbane,Queensland,26.9,68.4,Summer,12,24.513978494623657,2.39,0
2023-12-03,Brisbane,Queensland,27.3,59.6,Summer,12,24.513978494623657,2.79,0
2023-12-04,Brisbane,Queensland,24.7,64.6,Summer,12,24.513978494623657,0.19,0
2023-12-05,Brisbane,Queensland,24.0,67.7,Summer,12,24.513978494623657,-0.51,0
2023-12-06,Brisbane,Queensland,23.3,63.8,Summer,12,24.513978494623657,-1.21,0
2023-12-07,Brisbane,Queensland,23.0,66.2,Summer,12,24.513978494623657,-1.51,0
2023-12-08,Brisbane,Queensland,20.9,65.1,Summer,12,24.513978494623657,-3.61,0
2023-12-09,Brisbane,Queensland,21.7,70.0,Summer,12,24.513978494623657,-2.81,0
2023-12-10,Brisbane,Queensland,22.6,57.3,Summer,12,24.513978494623657,-1.91,0
2023-12-11,Brisbane,Queensland,23.2,65.8,Summer,12,24.513978494623657,-1.31,0
2023-12-12,Brisbane,Queensland,23.4,69.9,Summer,12,24.513978494623657,-1.11,0
2023-12-13,Brisbane,Queensland,23.0,58.2,Summer,12,24.513978494623657,-1.51,0
2023-12-14,Brisbane,Queensland,23.1,61.7,Summer,12,24.513978494623657,-1.41,0
2023-12-15,Brisbane,Queensland,22.9,59.8,Summer,12,24.513978494623657,-1.61,0
2023-12-16,Brisbane,Queensland,23.1,73.7,Summer,12,24.513978494623657,-1.41,0
2023-12-17,Brisbane,Queensland,23.5,61.6,Summer,12,24.513978494623657,-1.01,0
2023-12-18,Brisbane,Queensland,24.4,59.8,Summer,12,24.513978494623657,-0.11,0
2023-12-19,Brisbane,Queensland,24.4,77.4,Summer,12,24.513978494623657,-0.11,0
2023-12-20,Brisbane,Queensland,23.5,60.8,Summer,12,24.513978494623657,-1.01,0
2023-12-21,Brisbane,Queensland,23.7,59.6,Summer,12,24.513978494623657,-0.81,0
2023-12-22,Brisbane,Queensland,23.8,68.3,Summer,12,24.513978494623657,-0.71,0
2023-12-23,Brisbane,Queensland,23.2,79.8,Summer,12,24.513978494623657,-1.31,0
2023-12-24,Brisbane,Queensland,25.6,66.5,Summer,12,24.513978494623657,1.09,0
2023-12-25,Brisbane,Queensland,23.3,62.8,Summer,12,24.513978494623657,-1.21,0
2023-12-26,Brisbane,Queensland,18.9,64.7,Summer,12,24.513978494623657,-5.61,0
2023-12-27,Brisbane,Queensland,22.5,67.3,Summer,12,24.513978494623657,-2.01,0
2023-12-28,Brisbane,Queensland,27.0,71.1,Summer,12,24.513978494623657,2.49,0
2023-12-29,Brisbane,Queensland,27.0,72.4,Summer,12,24.513978494623657,2.49,0
2023-12-30,Brisbane,Queensland,25.1,65.5,Summer,12,24.513978494623657,0.59,0
2023-12-31,Brisbane,Queensland,27.1,69.0,Summer,12,24.513978494623657,2.59,0
2024-01-01,Brisbane,Queensland,24.6,67.4,Summer,1,25.73010752688172,-1.13,0
2024-01-02,Brisbane,Queensland,23.2,66.8,Summer,1,25.73010752688172,-2.53,0
2024-01-03,Brisbane,Queensland,26.1,65.3,Summer,1,25.73010752688172,0.37,0
2024-01-04,Brisbane,Queensland,27.4,74.5,Summer,1,25.73010752688172,1.67,0
2024-01-05,Brisbane,Queensland,25.9,57.6,Summer,1,25.73010752688172,0.17,0
2024-01-06,Brisbane,Queensland,25.4,63.4,Summer,1,25.73010752688172,-0.33,0
2024-01-07,Brisbane,Queensland,26.2,62.6,Summer,1,25.73010752688172,0.47,0
2024-01-08,Brisbane,Queensland,27.3,74.0,Summer,1,25.73010752688172,1.57,0
2024-01-09,Brisbane,Queensland,26.7,84.5,Summer,1,25.73010752688172,0.97,1
2024-01-10,Brisbane,Queensland,28.0,67.0,Summer,1,25.73010752688172,2.27,0
2024-01-11,Brisbane,Queensland,28.7,67.8,Summer,1,25.73010752688172,2.97,0
2024-01-12,Brisbane,Queensland,29.4,68.3,Summer,1,25.73010752688172,3.67,0
2024-01-13,Brisbane,Queensland,30.5,63.3,Summer,1,25.73010752688172,4.77,0
2024-01-14,Brisbane,Queensland,26.2,53.0,Summer,1,25.73010752688172,0.47,0
2024-01-15,Brisbane,Queensland,24.5,62.1,Summer,1,25.73010752688172,-1.23,0
2024-01-16,Brisbane,Queensland,22.9,67.3,Summer,1,25.73010752688172,-2.83,0
2024-01-17,Brisbane,Queensland,24.8,69.6,Summer,1,25.73010752688172,-0.93,0
2024-01-18,Brisbane,Queensland,24.4,68.8,Summer,1,25.73010752688172,-1.33,0
2024-01-19,Brisbane,Queensland,24.2,73.3,Summer,1,25.73010752688172,-1.53,0
2024-01-20,Brisbane,Queensland,26.2,84.0,Summer,1,25.73010752688172,0.47,1
2024-01-21,Brisbane,Queensland,26.7,82.6,Summer,1,25.73010752688172,0.97,1
2024-01-22,Brisbane,Queensland,25.4,68.8,Summer,1,25.73010752688172,-0.33,0
2024-01-23,Brisbane,Queensland,26.2,71.3,Summer,1,25.73010752688172,0.47,0
2024-01-24,Brisbane,Queensland,23.1,75.2,Summer,1,25.73010752688172,-2.63,0
2024-01-25,Brisbane,Queensland,22.0,63.7,Summer,1,25.73010752688172,-3.73,0
2024-01-26,Brisbane,Queensland,26.6,54.8,Summer,1,25.73010752688172,0.87,0
2024-01-27,Brisbane,Queensland,22.9,69.9,Summer,1,25.73010752688172,-2.83,0
2024-01-28,Brisbane,Queensland,19.6,73.9,Summer,1,25.73010752688172,-6.13,0
